product_name,category,original_price,discounted_price,source,week_1,week_2,week_3,week_4,week_5,week_6,week_7,week_8,week_9,week_10,week_11,week_12,week_13,is_fraud,fraud_type,price_volatility,presale_spike_ratio,ref_price_mismatch,discount_magnitude
Femninora Casual Full Sleeve Printed Women's Top,Clothing,999.0,449.0,flipkart,1002.9092834611625,1002.0329153870584,1006.5059838309159,1008.5370978113729,1014.4606601088653,996.1516823876468,1012.5289988295474,1030.617975099083,1022.1583197102705,1002.3025862344618,984.7904376682753,990.2604068568513,449.0,0,none,12.867996891243054,0.9819872061246742,0.9929384132223804,0.5505505505505506
Tillu Pillu Baby Girl's Blue Dungaree,Clothing,725.0,549.0,flipkart,712.4692032413409,690.4323006924287,741.0140676831855,762.1369210373889,717.6198901819603,746.3863651345495,722.399178720098,746.4611719507895,730.1541726489168,740.5475157183594,715.7751362730247,699.2451218624171,549.0,0,none,21.176404004192424,0.9844163787643154,0.9971756952501589,0.24275862068965517
SB RETAILS SB02 Flash,Cameras & Accessories,999.0,249.0,flipkart,988.5501522522025,1022.3270857611342,997.3376001509909,968.4271874140237,984.9543809951172,1002.356940546713,1005.7402589986439,1004.6066724629717,989.8251188732555,971.406566361729,980.640332260208,988.5390254019076,249.0,0,none,15.345205854310327,0.9841180685152021,1.0069962787229314,0.7507507507507507
Love More Printed Women's Flared Kurta,Clothing,1499.0,1049.0,flipkart,1584.936122928476,1363.9912151756257,1673.671762381101,1472.137481468645,1436.1579703169143,1636.351341013996,1278.7283429361803,1671.4850184926559,1617.7041707056965,1506.401692370185,1196.6244611026782,1572.3873215847245,1049.0,0,none,156.33561191409083,0.9338251047989419,0.9987464643358381,0.3002001334222815
Saarah Self Design Kurta & Churidar,Clothing,2400.0,959.0,flipkart,1349.247741995697,913.6991920883652,1290.083508414998,1025.277564719075,1382.7333197856397,980.6537448356837,1372.8173664082199,953.7190939151212,1189.0262094589336,973.5093717637222,1177.7947069188917,971.7427192049737,959.0,1,yo_yo_pricing,181.64189319580402,0.8959462055115969,2.120718273747975,0.6004166666666667
Empreus MDF Photo Frame,Home Decor & Festive Needs,2999.0,1299.0,flipkart,2837.8316708802868,2772.2273531901533,3014.831897203435,2943.5488959294676,3325.1444748069257,3090.5439100904023,3159.8074640938044,3067.6118833081478,3062.8567173635,2876.94345239261,2814.6415462939735,3063.3243185552096,1299.0,0,none,160.39796494664412,0.9629808114134565,0.998853334132734,0.5668556185395132
Aden & M GREEN APPLE,Beauty and Personal Care,250.0,230.0,flipkart,253.32814900772118,252.19162918437854,247.16907516788197,245.42309345285219,257.39873502965446,244.74148086095528,249.1593497961046,245.48202714065386,255.93306798600963,256.5389002684001,247.37061711998504,246.91892552580697,230.0,0,none,4.695171785136263,1.0007369386476703,0.9994486206734161,0.08
RAA Boy's Brief,Clothing,399.0,299.0,flipkart,364.38284547741426,304.06770641432604,379.660619204691,286.1966547269667,369.85388753364924,285.97949614280475,365.08063094023,316.0437658667527,419.7628268471593,313.1763394093713,360.1807424730328,317.7381556404038,299.0,1,yo_yo_pricing,41.94143076199082,0.9619082376199857,1.172918898658983,0.2506265664160401
diva boutique Regular Fit Women's Red Trousers,Clothing,1500.0,599.0,flipkart,1530.275287891347,1489.7900904991109,1467.5599338198786,1436.9327313452054,1458.0472870239912,1467.925936737131,1465.3027044076614,1529.0485166412625,1517.2352000087944,1450.532327550837,1571.0224935847593,1489.39152805193,599.0,0,none,39.82378991438447,1.012776519648284,1.0071020817791132,0.6006666666666667
Bodycare Boy's Brief,Clothing,420.0,420.0,flipkart,428.78335366171433,415.76565823517205,416.0957343979133,434.0549010492424,420.7058544168652,406.616575841785,423.43383988711986,416.8673133975055,405.14681673490975,415.86338284001266,417.44741427673677,427.4424125922063,420.0,0,none,8.512856342622152,1.0039256002881756,1.0023421280373035,0.0
Bottoms More Regular Fit Women's Blue Trousers,Clothing,749.0,749.0,flipkart,910.5109042677774,797.2330647077636,1065.0542937962427,758.7440751160567,1047.0297731405192,796.259909686645,1053.275370781632,809.2233368045121,1082.548971955031,757.6576943607882,976.8383859674428,780.7595931215088,749.0,1,yo_yo_pricing,133.34377222295146,0.9069562652590849,0.8295235536984207,0.0
diva boutique Regular Fit Women's Yellow Trousers,Clothing,1000.0,450.0,flipkart,1019.3868390320899,1090.968195079341,1002.7977684035882,1010.2689387554115,1075.2162226206667,918.4810189599784,976.4822156846806,1008.5488059278639,930.6373751899484,988.061369256981,1092.0597903997011,965.0847450932763,450.0,0,none,57.07587078861337,1.0113841199038887,0.9935425295769753,0.55
Goodwill Impex Regular Fit Women's Blue Trousers,Clothing,999.0,399.0,flipkart,673.7871557421518,660.2527540815818,676.8840715251431,663.0872926117462,673.8460525217719,685.1103170258012,690.1150931547479,661.4069812930171,680.5254138681057,733.9997943397613,753.1550768565115,761.808941308873,399.0,1,price_jacking,35.95594874978329,1.1124277995801628,1.4419088718256567,0.6006006006006006
C.E Collection Polyester Green Floral Eyelet Door Curtain,Kitchen & Dining,799.0,463.0,flipkart,670.9428542276195,472.12716517663114,643.3042354569195,493.42056122708055,675.6455414174396,470.803877399298,646.2931924607209,467.5655354134718,573.2317300525067,477.0817664249582,646.2664029497136,504.8197847587112,463.0,1,yo_yo_pricing,88.53432021441157,0.9552482197669684,1.422234849127647,0.42052565707133915
C.E Collection Polyester Multicolor Floral Eyelet Door Curtain,Kitchen & Dining,799.0,499.0,flipkart,807.8834356899358,792.1194154559113,801.8018292881387,805.4902537409848,781.454088104155,809.7429165695086,817.1262521169671,792.6164856634174,819.0279887194532,778.1733396304102,786.686964651365,830.4114919791269,499.0,0,none,16.0753569025973,0.9942651487174409,0.9964110846526812,0.37546933667083854
C.E Collection Polyester Orange Plain Eyelet Door Curtain,Kitchen & Dining,799.0,475.0,flipkart,799.6631032689551,839.2081688364286,811.845633635087,811.2707371437119,790.9067520628511,833.9910562945685,772.393263656134,784.3846002312351,813.883884029976,1042.6814022462206,1032.1961038751997,1041.745897576135,475.0,1,price_jacking,106.83331065057621,1.2882961632238767,0.9242184620869806,0.40550688360450565
C.E Collection Polyester Purple Floral Eyelet Door Curtain,Kitchen & Dining,799.0,475.0,flipkart,798.2420564972832,808.2948627956141,800.8856103922237,808.6907628468468,804.1267422362653,798.5142033201475,795.1412896836985,793.5302783634556,831.6216129065003,1070.5872397524672,1014.1354336769353,1038.069615686828,475.0,1,price_jacking,108.13071729404125,1.2941449786204657,0.9253183093009063,0.40550688360450565
Mactree Sane Bait Slip On,Footwear,1799.0,899.0,flipkart,985.8734075943884,965.1765088678698,970.8224651326904,1016.2919943665228,976.2578568021931,975.424502534802,980.9258016606755,962.8527551902923,983.9922119856811,970.0629106031967,1004.2297727772703,967.6947389825359,899.0,1,fake_reference,16.063975977726013,1.0009463738872753,1.8357759580303066,0.500277932184547
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",4200.0,1449.0,flipkart,4294.599414366081,4130.091082050526,4157.005648977732,4378.711004715651,4194.749244066055,4115.896581833102,4155.884631261561,4295.549724001691,4234.008330180268,4329.724272744005,4226.602382641231,4210.106157797179,1449.0,0,none,83.0683484585354,1.0090314654216805,0.9936334812609141,0.655
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",3300.0,1199.0,flipkart,1240.3669725232571,1238.5940882265772,1193.7239119002866,1173.7015922533055,1200.9833051509459,1225.5489821698957,1198.6144496435888,1245.3214917859154,1242.2569747467269,1207.6124336603348,1208.5361230230465,1231.132741501106,1199.0,1,fake_reference,23.150768593362656,0.9984243363684976,2.711141608984413,0.6366666666666667
Liberty Formal Brown Shoes Slip On,Footwear,1999.0,1370.0,flipkart,1702.8543873673732,1416.0961067779285,1759.3821707137422,1353.5832979413967,1696.2617598024867,1322.8092637207892,1620.2935616355492,1343.3697350815319,1554.3625827198216,1403.0866008935684,1703.5331283068895,1440.879972966392,1370.0,1,yo_yo_pricing,163.69195068539153,0.9908117044777648,1.3096379516045762,0.31465732866433216
Khadim's Lazard Slip On,Footwear,1299.0,1299.0,flipkart,1300.8225618175309,1284.4857053358287,1308.4405446263788,1322.2534802788655,1302.8457484896771,1332.1025574715695,1322.7623210538238,1342.3495742828673,1307.034431061477,1720.1566697839053,1715.6869766155614,1750.9708984878653,1299.0,1,price_jacking,188.59659703920786,1.3161055630462866,0.9164068859575659,0.0
IBALL ZPS-290 450 Watts PSU,Gaming,1025.0,900.0,flipkart,991.2290073104651,964.3710021912816,984.280791199466,964.1576670266613,957.4859642743818,951.2404664542257,960.8572145170058,983.263571415617,958.9082528260728,1077.3102430200017,1072.8030398849485,1083.9681330237581,900.0,1,price_jacking,51.06349451065823,1.1131796274300325,1.029299439241766,0.12195121951219512
Edel Shoulder Bag,"Bags, Wallets & Belts",3499.0,1599.0,flipkart,3507.406331500029,3576.2693749486652,3597.3989564243293,3545.329690092606,3436.3988497978858,3500.804986887133,3461.7563862972706,3520.633343628136,3373.5664432435397,3593.723663457079,3562.5049171165997,3538.7783569993226,1599.0,0,none,67.21115307580567,1.0179398561284183,0.9946328650649947,0.543012289225493
JDK NOVELTY Hand-held Bag,"Bags, Wallets & Belts",4800.0,1699.0,flipkart,4701.954257421031,4833.213197134635,4891.647885696126,4953.631704059433,4849.752115441457,4853.287543803347,4827.644223357466,4774.164003256943,4714.009287670621,5568.302803069331,5829.237114429711,5773.969878478247,1699.0,1,price_jacking,417.7446617177144,1.1869897528623217,0.9509530445943719,0.6460416666666666
Mactree Sane Bait Slip On,Footwear,1799.0,899.0,flipkart,1822.3602734281617,1826.5710407120519,1846.8713450416426,1850.5237838078601,1800.9814036767386,1707.856334638875,1786.1665613796863,1778.3381843885547,1834.84683618453,1826.8295454288907,1798.9581372437399,1771.6833274172702,899.0,0,none,40.02206374989863,0.9961793550855095,0.9970447620341812,0.500277932184547
Rockshose Slip On,Footwear,1199.0,899.0,flipkart,922.4124753281887,912.698418381739,935.3628703946811,914.8319601050201,911.6951333893207,892.6640905395509,913.679067753336,906.2498559823765,959.9441624085543,914.3550725704956,918.3270323638908,933.9755159021981,899.0,1,fake_reference,17.033154968167295,1.003680354102105,1.303710123454168,0.25020850708924103
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",2200.0,999.0,flipkart,2206.0735563952026,2171.4864565300168,2249.2245616541363,2211.31780693798,2157.4307882308776,2238.055950527216,2151.4877012369693,2173.0526847669958,2183.975915791793,2093.13445157122,2174.5289065729016,2230.9951650440403,999.0,0,none,43.60414705173569,0.9875327455079063,1.0060682705378863,0.5459090909090909
"Crazy Deal Men, Women",Watches,399.0,149.0,flipkart,408.35959696600975,388.2246702086617,389.8646902442616,403.89792830871585,382.34314802996033,407.0254159537112,395.1145668336251,392.34097082705426,410.34507890507615,395.4703260091074,398.42953041944764,410.5609111433531,149.0,0,none,9.46081371526747,1.0100254578244208,1.0012595556942856,0.6265664160401002
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",3300.0,1199.0,flipkart,3264.4044251739942,3317.37526911374,3285.372392842241,3327.001529718222,3377.534779187763,3260.0937971789076,3382.730972343315,3418.3661234597566,3258.1393220724917,3256.367350419286,3408.8836356450615,3356.249455591346,1199.0,0,none,61.428341870678466,1.0058038408169965,0.9921698990651752,0.6366666666666667
Rockshose Lace Up,Footwear,1199.0,899.0,flipkart,1191.1712276922692,1227.287949602469,1217.419204565889,1225.3862593035271,1176.0287385003903,1208.2105315090935,1206.1321714679978,1210.49991605467,1196.7287707896814,1199.8309624249998,1175.3254907915689,1181.3227530332815,899.0,0,none,17.860919518766767,0.982555529076231,0.998103134009021,0.25020850708924103
JDK NOVELTY Hand-held Bag,"Bags, Wallets & Belts",8400.0,2399.0,flipkart,2548.253770125627,2671.4126780951515,2584.7440814007036,2659.4834109014905,2599.315363173522,2531.968009747491,2600.063564386582,2613.366588984856,2514.275014289454,2581.0020474762478,2448.3637452129146,2628.035931173954,2399.0,1,fake_reference,63.117707969682385,0.9849642380267691,3.253682223607094,0.7144047619047619
Brandvilla Brandvilla Loafers,Footwear,3000.0,1199.0,flipkart,1284.5288545988149,1254.368739819024,1295.6093602351177,1284.7741296051258,1292.1151280930121,1306.3589580025293,1285.6409948065698,1241.843039516418,1252.0697791273842,1321.0651902313325,1244.979005832305,1254.9386248633277,1199.0,1,fake_reference,26.023218818738798,0.9970114292769287,2.350131493700989,0.6003333333333334
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",3300.0,1199.0,flipkart,1301.6200498911526,1338.1857275554344,1291.9671627968544,1345.228081310118,1371.7543057922069,1322.2976117709347,1310.0132396495565,1326.2588039217853,1392.8306835527521,1310.014018804098,1314.4232537553414,1300.142520354543,1199.0,1,fake_reference,30.368405948311878,0.9811322207981178,2.4866975091404004,0.6366666666666667
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",3300.0,1199.0,flipkart,3280.1085248561603,3441.190005726781,2801.411391389698,3582.501794407658,3343.085358689018,3374.3278629694914,3273.3026450904495,3564.2054776879268,3255.1212977036957,2889.4775549046994,3931.2630428242264,3240.843003030733,1199.0,0,none,299.59485778699826,1.0090086629559722,0.9905735926472128,0.6366666666666667
NumBrave Casual Embroidered Women's Kurti,Clothing,3600.0,1376.0,flipkart,3710.0123073149566,3687.2600472186796,3560.847805829331,3546.3950148107924,3620.2927911277716,3657.502690071369,3655.6083979002556,3585.904046396512,3511.8798783655475,4462.460008986461,4327.292496643178,4297.985721438365,1376.0,1,price_jacking,345.0232339430355,1.2067732086964205,0.9468816656079194,0.6177777777777778
JDK NOVELTY Shoulder Bag,"Bags, Wallets & Belts",4200.0,1449.0,flipkart,4248.390240447567,4327.233991839993,4217.265860494106,4149.449154742882,4222.164988569219,4186.513167430574,4232.521399467848,4073.816003968492,4294.019492363638,5113.641183197239,4954.015716335465,4919.954090245532,1449.0,1,price_jacking,360.8432594158466,1.1847484787958051,0.9520394039432938,0.655
Edel Shoulder Bag,"Bags, Wallets & Belts",3499.0,1599.0,flipkart,3602.948221752636,3485.491987464097,3488.257919771914,3484.254879211882,3526.306897389892,3620.552560672988,3522.584669655969,3512.4474785230145,3479.626170487723,3548.260942555246,3536.3944739701556,3466.950062672213,1599.0,0,none,48.603998038290214,0.9978673052362174,0.9932328204561982,0.543012289225493
HK-Impex Girls Sandals,Footwear,899.0,499.0,flipkart,618.8039793662128,487.04224848127046,572.7774444503061,502.3439202393298,572.3653409598512,492.52222979633314,585.3640649878079,525.3077556561869,620.2916666377425,492.2229595425237,647.102884902435,496.1863606738572,499.0,1,yo_yo_pricing,58.57638256384027,0.9858781201098272,1.6314973094110208,0.44493882091212456
Fpc Creations Party Printed Women's Kurti,Clothing,1250.0,590.0,flipkart,874.9944364858551,568.0576874137689,839.9364225153186,600.8431904892851,855.8568032552907,591.0271984141531,709.2612542754226,630.9923206337793,728.7157793987362,645.9988316438732,738.6410621596068,644.1923102761626,590.0,1,yo_yo_pricing,107.34012615850729,0.9510618919373015,1.7796724467075578,0.528
Oggo Deo Bellies,Footwear,1299.0,1299.0,flipkart,1704.8235870125723,1255.029370542475,1803.1062791066638,1390.1686450451548,1866.7625479408944,1336.7938530743374,1718.5784895863026,1283.9778469002404,1741.9500745862847,1320.9406814695276,1626.524694582333,1332.3053497141832,1299.0,1,yo_yo_pricing,230.44040162600547,0.9105126266357018,0.8480513964525975,0.0
IBS Plastic Portable Laptop Table,Furniture,2499.0,1399.0,flipkart,2533.609311731826,2478.3712429353336,2578.7200624982615,2452.7728359909092,2500.1097487855886,2453.77516954706,2526.271363888919,2502.028979416014,2463.2638149344025,2558.0334450512473,2447.832605880319,2474.7396613723868,1399.0,0,none,43.54231271152185,0.9979053957452082,1.0006163513091884,0.44017607042817125
Bootwale Bellies,Footwear,799.0,399.0,flipkart,574.6088763422922,405.26559110418276,511.44813970327425,395.5721074719782,523.6991980173266,412.56884449362786,597.902055521461,426.6820651634265,544.9552763214168,406.3362439472696,501.49333938933273,400.54371627189477,399.0,1,yo_yo_pricing,75.06655416049446,0.8935547553860624,1.6817879499731105,0.5006257822277848
Oggo Deo Bellies,Footwear,1299.0,1299.0,flipkart,1269.4935474308277,1304.157136389828,1320.3703580604752,1301.693609174501,1283.9887243623853,1317.3616245285498,1358.0983568524707,1267.166112228932,1302.5949540312934,1285.2613186965912,1276.5017645232583,1306.110798005686,1299.0,0,none,25.559493593784225,0.9896542804878047,0.9996922743313185,0.0
Anuradha Art Chabi Challa Brooch,Jewellery,2800.0,1550.0,flipkart,2726.524872288085,2817.8817859764235,2812.1408843501954,2795.465650948271,2776.737812481658,2789.949114438518,2753.837579248943,2855.636980776553,2746.5239194330843,2810.294450165683,2835.4850754032445,2840.05449964765,1550.0,0,none,39.834111375716205,1.0152665235110299,1.0011760056159569,0.44642857142857145
FS Mini Klub Baby Boy's Sleepsuit,Baby Care,899.0,899.0,flipkart,898.0269901091236,789.1030682723418,954.8036124606598,999.4166688040942,865.9327265273545,831.0414398403049,827.968271682606,971.3725329463562,778.2425021120514,930.5971399248496,819.4698993178251,1020.6634184363521,899.0,0,none,83.73254326153783,1.050061669445374,1.0094849032035185,0.0
Nordlich Printed Women's Night Shorts,Clothing,849.0,849.0,flipkart,842.5294748941826,855.2144434099762,879.466703367488,838.8282084737511,838.1132806287551,856.6786503371607,860.2511749523549,870.0529788457827,854.7574028371605,930.3230407741553,942.8779780930295,949.0894133731271,849.0,1,price_jacking,40.73413533983122,1.1001805829840496,0.9686083843725445,0.0
720 Armour Hitman Asian Fit T948B2-18-H-P Sports Goggles,Sports & Fitness,7690.0,7690.0,flipkart,8768.19901557698,8275.670156234777,8778.012267265423,6884.152001429073,9128.873911754765,7383.625100823481,5511.43186187744,8625.95086107293,7330.907728194573,10118.036981375282,10123.090061200302,6787.275451563032,7690.0,0,none,1395.525793289937,1.1471049928538268,0.9443768831703596,0.0
IBS ADJUSTABLE FOLDING KIDS MATE HOME OFFICE READING WRITING TABLEMATE WITH CUPHOLDER Plastic Portable Laptop Table,Furniture,2499.0,1399.0,flipkart,1461.780615272071,1454.8905478645243,1461.9804676804445,1473.4900799036996,1459.7747851713884,1487.1777705939003,1450.6007225397934,1482.7746731144173,1476.8606634385249,1435.43018265916,1463.41250439992,1509.195492274971,1399.0,1,fake_reference,19.28410340336592,1.0011192249765124,1.7021838415673425,0.44017607042817125
720 Armour Hitman T948D1-3-P Sports Goggles,Sports & Fitness,7690.0,7690.0,flipkart,7895.666294219248,7604.003133384995,7447.556932652418,7788.163019732307,7607.617966551932,7340.294495739238,7574.917806093514,7682.966130202206,7786.3616238961895,8532.757274234105,8986.480630040875,8952.464524403287,7690.0,1,price_jacking,567.6521516533778,1.1555062022070404,0.9693353693823427,0.0
Bootwale Bellies,Bootwale Bellies,799.0,399.0,flipkart,560.8673261676742,392.35538058245373,533.8987026065685,411.43058595571,572.2286840817505,395.1469484873808,533.0033838323792,410.121437791009,536.7023466081407,419.7888837969153,574.240943676406,424.08168470722063,399.0,1,yo_yo_pricing,76.32108221338513,0.9789633184888366,1.6634667577566564,0.5006257822277848
Oggo Deo Bellies,Footwear,1299.0,1299.0,flipkart,1282.3146919371452,1315.2082641573027,1297.1159018445292,1347.9771515604612,1276.1668247648288,1319.7898021404828,1302.7549530955466,1294.3819016829639,1315.522679494685,1331.6376768675236,1260.8376293047036,1294.9603856175092,1299.0,0,none,24.3634985707461,0.9924327003315769,0.9967600908905239,0.0
GLAMWALK Festive Bellies,Footwear,1200.0,599.0,flipkart,1271.6517181490653,1207.9804549449145,1094.5444156379992,1142.60001578449,1243.1781266619903,1078.3544230823907,1244.946803141418,1227.103655150526,1260.0087977101323,1143.274235848739,1306.3339746597248,1223.905159270731,599.0,0,none,72.34191947898096,1.0232277754618193,0.9969619122677428,0.5008333333333334
720 Armour Tack B318-8 Sports Goggles,Sports & Fitness,8490.0,8490.0,flipkart,8372.811678668042,8340.571835513285,8332.027510205968,8376.121652886259,8642.81790097843,8365.44166408875,8575.649234478014,8710.385798602518,8697.548234699289,8205.207635132481,8415.307278131158,8409.969185528213,8490.0,0,none,162.10956003971674,0.9827003688173686,1.0042993276554046,0.0
Oggo Deo Bellies,Footwear,1399.0,1399.0,flipkart,1359.8886080860775,1400.888017701546,1422.6977686215264,1379.1452394952992,1414.3297578462814,1410.126373168158,1423.7854232821298,1379.6462590984645,1442.121064684228,1380.824085292312,1362.3143482506564,1362.3511620546258,1399.0,0,none,27.811308501675125,0.9749727679484116,1.0029801374382763,0.0
Oggo Deo Bellies,Footwear,1399.0,1399.0,flipkart,1478.4807274054697,1530.6101138907761,1473.5193709504126,1485.9123766890682,1535.4614207262966,1499.4529219797912,1512.5652369991517,1525.5442104864705,1473.9923276729512,1496.3124041126946,1484.4281132084784,1501.815708984264,1399.0,1,fake_reference,21.957442175924125,0.9949783704995843,0.932765387803352,0.0
Estilo sipper-3 450 ml Sipper,Sports & Fitness,2099.0,628.0,flipkart,2093.8952964262567,2077.600921310531,2144.906936459337,2116.271328763975,2021.1453546254852,2070.257398996715,2037.4609724513698,2097.55635930673,2053.392290282756,2084.2299489320635,2082.1613517883084,2198.2024970735624,628.0,0,none,47.63877126461025,1.0203764757532983,1.0044231362136058,0.7008099094807051
Oggo Deo Bellies,Footwear,1399.0,1399.0,flipkart,1409.0618788679028,1431.0475182117862,1379.4877724893747,1393.287587739635,1397.191879518331,1340.9607417436002,1404.554138346787,1444.814240542455,1420.3221837785404,1387.031150293842,1405.8031069363374,1397.233547193526,1399.0,0,none,26.366730177677994,0.9959967025513475,0.9986439817598758,0.0
trustedsnap Solid Women's Tunic,Clothing,1499.0,999.0,flipkart,1224.361318853007,1243.4816625187686,1220.908286181389,1211.9036674809731,1216.747121862001,1257.3472273762238,1238.7075379281382,1271.6739309802492,1236.3735166222395,1447.5981685473034,1420.7232791763709,1414.2500805568955,999.0,1,price_jacking,88.67884365177426,1.1552137438570886,1.167742890634043,0.333555703802535
Oggo Deo Bellies,Footwear,1399.0,1399.0,flipkart,1406.3341309470982,1392.129089985529,1401.8882527170001,1449.5996008347884,1342.354885940391,1434.9647866199402,1451.8273173326459,1443.9511660086464,1380.0993057601152,1412.6162467866975,1342.6436058708807,1403.2358767747742,1399.0,0,none,37.2556229288648,0.9820783526854545,0.995632438662649,0.0
clickforsign Avoid Contanimation Wash your Hands Emergency Sign,clickforsign Avoid Contanimation Wash your Hands...,350.0,280.0,flipkart,395.6774192376168,286.78552301876977,361.2439679163712,282.74011662590283,282.94886288675565,288.259176018594,399.97366760920073,346.9342792914895,298.7580909632093,314.654688947165,247.76518172573634,419.47934439799144,280.0,0,none,55.929938369386086,1.0008074353973435,1.0700036326767222,0.2
Trendy Divva Self Design Women's Basic Shorts,Clothing,1499.0,499.0,flipkart,1516.6439462436979,1482.3205743846345,1478.4430028323036,1519.0837798958903,1491.6838547463803,1495.2004616586144,1459.8382410177999,1458.1495751712935,1498.4582616342504,1458.6312944185206,1471.1759957420027,1509.2606565537776,499.0,0,none,22.03794410093644,0.9938344062102816,1.0083587240391099,0.66711140760507
IBS ADJUSTABLE FOLDING KIDS MATE HOME OFFICE READING WRITING STUDY TABLEMATE WITH CUPHOLDER Plastic Portable Laptop Table,Furniture,2499.0,1399.0,flipkart,1451.8451150863289,1484.500893337584,1442.7604347373558,1447.9204877118582,1421.2557694481595,1454.199709072184,1503.604302021915,1469.2399691050123,1517.8694909572437,1477.7811691528887,1475.9945285121753,1466.622280211509,1399.0,1,fake_reference,26.74139262451495,1.0051540022044911,1.7025485965963105,0.44017607042817125
Vero Moda Solid Women's Basic Shorts,Clothing,1995.0,1995.0,flipkart,1950.4193175827463,1942.7343480481827,1919.5264520276955,2024.2848724637927,1996.6254922811017,1975.1031918238275,1944.7663288352824,1965.6134289867186,1972.7303640899006,2371.0075547147085,2311.3207473539915,2338.5407459160238,1995.0,1,price_jacking,171.95751241077497,1.1905290939610411,0.9687337404174113,0.0
Avenue AO-B83 150 ml Sipper,Kitchen & Dining,1999.0,1010.0,flipkart,1253.3146388031744,1053.5540806489796,1176.0534524895809,1016.1703725209563,1179.846295870757,1026.210469637693,1215.5730612557952,1067.4211772551894,1150.2142863097483,1018.0704324411138,1299.7410070840956,1060.0448698332648,1010.0,1,yo_yo_pricing,98.67631631828635,0.9995276447335469,1.774757320664508,0.4947473736868434
IBS Plastic Portable Laptop Table,Furniture,2499.0,1399.0,flipkart,1494.7839863751233,1493.3722249035611,1502.1101619839249,1451.969331663018,1503.306502965723,1457.5212650137955,1409.8919211144473,1496.2839660775599,1458.7948644138962,1427.5459457477457,1441.8745197889957,1442.302227219549,1399.0,1,fake_reference,32.007413425731144,0.9749121730763062,1.7058256346277991,0.44017607042817125
Oggo Deo Bellies,Footwear,1399.0,1399.0,flipkart,1093.5868423871489,1405.2264621959587,1321.4199918946626,1255.8606213573805,1590.1960943380236,1497.1687314172368,1394.141892111442,1263.7154269714695,787.0498998694528,1377.590486653646,1654.010830284953,1419.5055228257181,1399.0,0,none,229.72415028634265,1.1503187065587608,1.0453643283724885,0.0
JUHI CREATIONS GW2 Brooch,Jewellery,425.0,300.0,flipkart,433.52532308169714,428.8843573077942,448.16664820571486,412.3256411440371,426.2159479190519,421.83975606501684,425.5255404515135,422.3459484857142,425.3714427522527,417.77959234532443,422.75219209396363,430.56259319052003,300.0,0,none,8.906896261087665,0.9919573727552524,0.9970099509230058,0.29411764705882354
Lavennder Floral Print Women's Basic Shorts,Clothing,1199.0,599.0,flipkart,1256.9189432159353,1086.0097687341984,1115.5474710863682,1141.2932147635647,1163.2674565177992,1110.0665029470367,1295.9057197677203,1287.8279935433015,1193.003137096344,1224.5208872282965,1104.1768370477573,1248.3076422119407,599.0,0,none,75.57574845104301,1.0076222638282626,1.0113274882334027,0.5004170141784821
Oggo Deo Bellies,Footwear,1299.0,1299.0,flipkart,1286.6160084987512,1267.6456680070012,1290.5640801960092,1330.3453300219073,1334.0178651866709,1356.0280380229256,1333.7703896919359,1277.426835812389,1296.6842339975387,1287.1881393386634,1269.7900184556743,1305.8462626856174,1299.0,0,none,28.914568452424106,0.9843180460277113,0.9969350789004405,0.0
Treppe Bellies,Treppe Bellies,999.0,399.0,flipkart,419.02482973306945,419.3044296796213,411.6315206665822,431.2586710576337,429.2658566015426,427.14945172708343,426.7467713175295,427.0962838252218,429.94570412716945,418.15173129691556,413.5249117817527,401.848070924276,399.0,1,fake_reference,8.975737197258502,0.9683758222206653,2.371537639566644,0.6006006006006006
Kanvas Bellies,Kanvas Bellies,1600.0,1600.0,flipkart,1666.937938290486,1716.7718979490892,1682.7438344135069,1659.799002177614,1697.341677066415,1679.0139190251346,1671.2843471270776,1669.8586286957504,1671.8524530031866,1700.6401873766793,1740.3309456215732,1713.7820033973564,1600.0,1,fake_reference,24.63824764634228,1.023065946846073,0.9471959550144212,0.0
GLAMWALK Festive Bellies,Footwear,1200.0,599.0,flipkart,1225.9358958543398,1196.4971416422359,1182.9115696687588,1218.5444400259153,1159.8098369119693,1212.8511045883834,1178.8498445795028,1191.5784311087361,1225.740355284289,1214.3081450911252,1213.8372716102813,1217.939386681235,599.0,0,none,21.05103868912451,1.01348462751717,0.9973125596415535,0.5008333333333334
Anuradha Art Chabi Challa Brooch,Jewellery,3250.0,1800.0,flipkart,2050.0517700785285,1833.9587930450093,2204.569392079529,1800.590747804773,2100.7037517541944,1816.9138628077924,2009.961740706975,1733.9863847039378,2047.6772233865054,1719.891730242567,2300.00697500588,1901.1974624103907,1800.0,1,yo_yo_pricing,187.68262882393952,1.0093687328718932,1.6581978227955256,0.4461538461538462
